Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
578,Braden,Holtby,WSH,G,70,7,6,4,4,4,5,0,0,0,0,4,5,4,5
579,Philipp,Grubauer,WSH,G,31,5,3,4,2,2,3,0,0,0,0,2,2,3,3
580,Alexander,Ovechkin,WSH,F,08,11,4,5,6,2,6,5,1,5,3,6,6,4,1
581,Nicklas,Backstrom,WSH,F,19,8,5,4,5,4,3,1,0,5,5,6,1,6,1
582,T.J.,Oshie,WSH,F,77,5,4,4,4,4,3,4,1,4,5,5,2,3,1
583,Evgeny,Kuznetsov,WSH,F,92,7,5,4,5,3,3,2,0,4,4,5,3,5,2
584,Andre,Burakovsky,WSH,F,65,7,4,3,3,2,3,1,0,4,4,4,3,4,0
585,Tom,Wilson,WSH,F,43,8,3,3,2,3,3,6,7,3,2,4,3,2,6
586,Jakub,Vrana,WSH,F,13,6,4,3,3,2,3,1,0,3,4,4,3,3,0
587,Brett,Connolly,WSH,F,10,7,2,3,3,3,4,4,1,2,3,4,5,2,1
588,Jay,Beagle,WSH,F,83,9,2,2,3,4,3,3,5,2,4,4,3,3,3
589,Lars,Eller,WSH,F,20,8,2,3,2,3,3,3,0,3,3,4,3,3,1
590,Alex,Chiasson,WSH,F,39,11,3,2,3,3,3,4,5,2,3,4,4,2,3
591,Devante,Smith-Pelly,WSH,F,25,10,2,3,3,3,3,4,7,2,2,4,3,2,0
592,Tyler,Graovac,WSH,F,91,9,1,3,2,3,3,3,0,2,3,3,5,2,2
593,Chandler,Stephenson,WSH,F,18,7,2,2,2,2,2,2,0,2,3,3,2,3,0
594,Liam,O'Brien,WSH,F,87,9,2,2,1,1,2,3,0,1,0,3,1,1,3
595,John,Carlson,WSH,D,74,9,4,4,4,4,5,2,1,4,2,6,3,4,0
596,Matt,Niskanen,WSH,D,02,7,3,4,3,4,4,5,1,3,2,6,2,4,1
597,Dmitry,Orlov,WSH,D,09,8,4,3,3,5,3,4,0,3,3,6,2,3,0
598,Brooks,Orpik,WSH,D,44,10,3,2,2,4,2,6,6,3,0,6,0,2,3
599,Taylor,Chorney,WSH,D,04,6,3,3,2,3,2,3,0,2,1,4,2,3,1
600,Madison,Bowey,WSH,D,22,6,3,4,2,2,2,3,1,2,1,4,2,2,2
601,Christian,Djoos,WSH,D,29,3,4,3,2,2,3,0,0,3,2,4,1,2,1
602,Aaron,Ness,WSH,D,55,5,3,2,1,2,2,1,0,3,1,4,2,2,1
603,Lucas,Johansen,WSH,D,21,4,2,3,1,0,2,1,0,2,1,4,1,2,1
604,Sergei,Bobrovsky,WPG,G,72,4,5,4,5,5,6,0,0,0,0,5,5,6,5
605,Vladimir,Tarasenko,WPG,F,91,8,5,5,5,3,5,2,0,5,5,6,5,4,1
606,Mark,Scheifele,WPG,F,55,8,4,5,5,3,4,2,1,5,5,6,2,5,2
607,Nicklas,Backstrom,WPG,F,19,8,5,4,5,4,3,1,0,5,5,6,1,6,1
608,Aleksander,Barkov,WPG,F,16,8,5,4,4,5,3,1,0,4,5,6,2,4,0
609,William,Karlsson,WPG,F,71,5,5,4,4,4,4,2,0,4,5,5,3,3,0
610,Hampus,Lindholm,WPG,D,47,8,5,4,3,5,4,4,0,3,2,6,1,3,1
611,Alex,Pietrangelo,WPG,D,27,8,4,5,4,6,4,2,1,4,3,6,3,5,0
612,Colton,Parayko,WPG,D,05,10,4,4,3,4,4,3,1,4,2,6,3,3,0
613,Alexander,Edler,WPG,D,23,9,3,3,3,5,4,4,0,4,2,6,2,2,2
614,Patrick,Roy,NHL,G,33,6,6,4,4,4,6,0,0,0,0,5,5,6,6
615,Mario,Lemieux,NHL,F,66,10,5,4,6,4,4,3,3,6,6,6,0,6,2
616,Steve,Yzerman,NHL,F,19,6,6,5,6,4,4,1,1,5,5,6,1,5,2
617,Pavel,Bure,NHL,F,10,5,5,6,5,4,4,2,0,5,4,4,4,4,2
618,Wayne,Gretzky,NHL,F,99,4,6,4,5,4,2,2,2,6,2,6,0,6,0
619,Mark,Messier,NHL,F,11,10,5,4,4,4,3,5,4,5,3,4,0,5,3
620,Ray,Bourque,NHL,D,77,10,5,4,4,6,5,6,0,5,5,6,2,5,2
621,Phil,Housley,NHL,D,06,6,6,5,4,3,3,2,4,6,2,4,0,6,2
622,Chris,Chelios,NHL,D,07,7,4,4,4,6,5,4,7,5,1,6,2,4,5
623,Paul,Coffey,NHL,D,74,9,6,5,4,3,4,2,4,6,1,5,1,5,3
