Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
584,Russ,Romaniuk,WPG,F,21,6,3,2,1,2,2,3,6,2,3,2,5,2,2
585,Andy,Brickley,WPG,F,23,9,2,2,2,2,1,3,2,2,0,2,0,3,0
586,Teemu,Selanne,WPG,F,13,6,5,6,5,3,4,3,3,4,5,5,4,4,2
587,Evgeny,Davydov,WPG,F,11,6,4,4,3,3,4,1,3,3,4,3,5,3,2
588,John,Druce,WPG,F,15,9,2,2,3,3,2,3,3,2,2,3,1,2,2
589,Bryan,Erickson,WPG,F,18,5,2,3,3,3,2,3,3,2,2,3,1,2,1
590,Tie,Domi,WPG,F,20,9,2,2,2,3,2,3,9,2,3,4,1,2,6
591,Phil,Housley,WPG,D,06,6,6,5,4,3,3,2,4,6,2,4,0,6,2
592,Teppo,Numminen,WPG,D,27,7,4,3,3,5,3,3,1,4,2,4,1,3,2
593,Fredrik,Olausson,WPG,D,04,9,4,3,4,3,4,1,1,4,2,3,1,4,1
594,Sergei,Bautin,WPG,D,03,6,3,3,2,4,3,4,4,3,1,4,2,3,3
595,Igor,Ulanov,WPG,D,05,9,2,2,2,4,2,3,6,2,1,4,0,2,4
596,Mike,Lalor,WPG,D,22,9,3,2,1,3,2,2,4,2,0,4,5,2,3
597,Dean,Kennedy,WPG,D,26,9,2,2,1,3,2,3,3,2,0,4,4,2,3
598,Randy,Carlyle,WPG,D,08,9,2,2,1,2,2,3,6,2,1,2,5,2,2
599,Patrick,Roy,EAS,G,33,6,6,4,4,4,6,0,1,0,0,5,5,6,6
600,Grant,Fuhr,EAS,G,31,7,6,4,5,5,5,0,0,0,0,4,4,5,5
601,Tom,Barrasso,EAS,G,35,10,5,4,5,5,4,0,0,0,0,4,4,4,4
602,Mario,Lemieux,EAS,F,66,10,5,4,6,4,4,3,3,6,6,6,0,6,2
603,Mark,Messier,EAS,F,11,10,5,4,4,4,3,5,4,5,3,4,0,5,3
604,Kirk,Muller,EAS,F,10,9,4,4,4,4,4,4,4,4,4,4,1,4,3
605,Adam,Oates,EAS,F,12,7,5,4,6,5,3,3,1,5,4,5,0,6,1
606,Joe,Sakic,EAS,F,19,6,4,4,5,4,4,2,0,4,5,5,2,5,2
607,Pierre,Turgeon,EAS,F,78,9,4,4,5,3,4,3,4,4,5,5,1,4,1
608,Pat,LaFontaine,EAS,F,16,5,5,4,6,4,3,3,3,5,4,6,0,5,2
609,Kevin,Stevens,EAS,F,25,11,3,4,5,3,3,3,6,4,4,5,3,4,4
610,Jaromir,Jagr,EAS,F,68,10,5,4,4,3,3,4,4,5,3,4,1,4,2
611,Peter,Bondra,EAS,F,13,6,4,6,4,3,3,2,0,4,4,4,2,3,2
612,Mike,Gartner,EAS,F,22,7,5,5,4,4,5,2,3,5,3,5,5,5,2
613,Rick,Tocchet,EAS,F,23,9,2,2,5,4,4,3,7,3,5,4,1,3,4
614,Alexnder,Mogilny,EAS,F,89,7,6,6,6,3,4,2,4,5,5,4,4,5,2
615,Mark,Recchi,EAS,F,08,6,5,4,5,3,4,3,4,4,5,4,1,4,3
616,Larry,Murphy,EAS,D,55,10,4,3,4,5,4,3,2,4,2,5,1,4,3
617,Ray,Bourque,EAS,D,77,10,5,4,4,6,5,6,0,5,5,6,2,5,2
618,Brian,Leetch,EAS,D,02,6,6,3,4,4,4,2,6,5,1,5,2,5,2
619,Steve,Duchesne,EAS,D,28,8,4,4,4,4,4,2,4,4,2,4,1,4,2
620,Al,Iafrate,EAS,D,34,11,4,4,4,4,6,4,6,4,2,4,4,4,4
621,Scott,Stevens,EAS,D,04,11,4,4,3,4,4,5,6,4,2,5,0,4,3
622,Zarley,Zalapski,EAS,D,03,10,5,4,4,5,4,4,4,4,2,5,1,3,3
623,Glen,Wesley,EAS,D,26,8,5,4,3,4,4,3,6,4,1,4,4,4,2
624,Ed,Belfour,WES,G,30,6,6,4,6,6,5,0,0,0,0,6,6,5,5
625,Tim,Cheveldae,WES,G,32,6,5,4,4,4,4,0,0,0,0,4,3,4,4
626,Felix,Potvin,WES,G,29,6,5,4,6,6,4,0,0,0,0,4,4,4,4
627,Steve,Yzerman,WES,F,19,6,6,5,6,4,4,1,1,5,5,6,1,5,2
628,Mike,Modano,WES,F,09,7,5,5,4,4,5,2,4,5,2,5,2,4,3
629,Jeremy,Roenick,WES,F,27,4,5,5,4,4,5,2,3,5,5,5,2,5,3
630,Brian,Bradley,WES,F,23,4,4,3,4,3,4,3,3,3,5,4,2,3,3
631,Doug,Gilmour,WES,F,93,4,5,4,5,5,4,4,4,4,4,6,0,4,3
632,Wayne,Gretzky,WES,F,99,4,6,4,5,4,2,2,2,6,2,6,0,6,0
633,Gary,Roberts,WES,F,11,7,4,4,5,4,4,4,8,4,5,5,1,3,4
634,Luc,Robitaille,WES,F,20,7,4,4,5,3,4,2,4,5,6,5,2,4,3
635,Theoren,Fleury,WES,F,14,3,5,5,4,5,4,4,7,4,3,6,1,3,3
636,Brett,Hull,WES,F,16,9,4,4,5,3,6,3,3,5,3,4,4,3,2
637,Pavel,Bure,WES,F,10,5,5,6,5,4,4,2,0,5,4,4,4,4,2
638,Teemu,Selanne,WES,F,13,6,5,6,5,3,4,3,3,4,5,5,4,4,2
639,Pat,Falloon,WES,F,18,7,4,4,3,2,3,1,3,4,2,4,5,3,1
640,Jari,Kurri,WES,F,17,8,4,3,4,4,4,2,1,4,3,4,1,3,2
641,Gary,Suter,WES,D,22,7,5,4,4,5,4,4,6,4,2,5,2,4,3
642,Jeff,Brown,WES,D,21,9,3,3,4,4,5,2,3,4,3,5,1,4,2
643,Paul,Coffey,WES,D,77,9,6,5,4,3,4,2,4,6,1,5,1,5,3
644,Chris,Chelios,WES,D,07,7,4,4,4,6,5,4,7,5,1,6,2,4,5
645,Phil,Housley,WES,D,06,6,6,5,4,3,3,2,4,6,2,4,0,6,2
646,Dave,Manson,WES,D,24,9,4,4,3,5,5,4,10,4,1,5,4,3,4
647,Steve,Smith,WES,D,05,11,4,4,3,4,4,4,6,4,1,5,2,4,4
648,Steve,Chiasson,WES,D,03,9,4,3,4,4,4,3,6,4,1,4,2,3,4
649,Guy,Hebert,ANA,G,29,6,3,3,3,3,2,0,0,0,0,2,2,2,2
650,Ron,Tugnutt,ANA,G,01,2,3,3,3,3,1,0,0,0,0,1,1,1,2
651,Steven,King,ANA,F,27,7,2,2,3,2,2,1,3,2,3,3,4,2,2
652,Troy,Loney,ANA,F,24,10,2,3,2,3,2,4,6,2,1,3,2,1,3
653,Stu,Grimson,ANA,F,23,11,1,1,0,2,1,3,10,1,1,2,5,1,4
654,Terry,Yake,ANA,F,25,6,3,3,4,3,3,3,3,3,4,4,0,3,2
655,Bob,Corkum,ANA,F,30,10,2,2,1,3,2,2,3,2,2,3,5,2,2
656,Anatoli,Semenov,ANA,F,20,7,3,3,3,4,3,2,0,3,3,4,0,3,2
657,Lonnie,Loach,ANA,F,28,6,2,3,3,2,2,2,6,2,3,2,2,2,2
658,Robin,Bawa,ANA,F,26,11,2,2,1,1,2,1,5,1,4,1,3,2,3
659,Tim,Sweeney,ANA,F,41,5,2,2,3,2,2,1,0,2,2,1,4,1,1
660,Alexei,Kasatonov,ANA,D,07,11,4,3,2,3,4,4,4,4,1,3,1,4,2
661,Sean,Hill,ANA,D,38,8,2,2,2,2,2,3,5,2,1,2,3,1,4
662,Randy,Ladouceur,ANA,D,39,11,3,3,1,3,1,2,4,2,1,3,5,1,4
663,David,Williams,ANA,D,03,8,2,2,2,2,2,2,5,2,0,2,2,1,3
664,Bill,Houlder,ANA,D,33,11,3,2,3,3,2,3,4,2,2,2,4,2,1
665,Bobby,Dollas,ANA,D,32,11,2,1,1,2,1,2,1,1,0,2,1,1,1
666,Dennis,Vial,ANA,D,17,11,1,1,1,2,1,3,8,1,0,2,1,1,3
667,John,Vanbiesbrk,FLA,G,34,5,4,4,5,5,3,0,0,0,0,3,4,3,4
668,Mark,Fitzpatrik,FLA,G,30,7,3,4,2,2,3,0,0,0,0,2,2,2,2
669,Tom,Fitzgerald,FLA,F,14,8,2,2,2,3,2,2,1,2,2,3,2,2,2
670,Scott,Mellanby,FLA,F,27,9,1,1,3,3,3,4,7,2,3,3,3,2,4
671,Brian,Skrudland,FLA,F,39,8,4,2,2,4,2,4,6,3,3,4,4,3,4
672,Mike,Hough,FLA,F,18,7,3,2,3,3,3,2,4,3,2,3,2,3,3
673,Dave,Lowry,FLA,F,10,8,2,2,2,3,2,3,6,2,2,3,4,2,4
674,Andrei,Lomakin,FLA,F,23,7,4,3,3,2,3,1,2,3,3,3,2,4,2
675,Randy,Gilhen,FLA,F,20,7,2,2,1,3,2,3,2,2,1,3,5,2,1
676,Jesse,Belanger,FLA,F,29,4,1,2,3,1,2,2,0,2,2,1,4,2,1
677,Bill,Lindsay,FLA,F,22,7,1,2,2,2,2,2,0,2,2,2,4,2,1
678,Joe,Cirella,FLA,D,06,10,3,3,2,2,3,2,9,2,2,3,3,2,3
679,Alexnder,Godynyuk,FLA,D,21,10,2,3,2,2,2,3,8,2,2,3,5,1,2
680,Gord,Murphy,FLA,D,28,8,5,4,2,3,4,4,9,3,1,3,3,3,3
681,Gord,Hynes,FLA,D,26,4,2,2,2,2,1,3,2,2,2,2,5,2,2
682,Milan,Tichy,FLA,D,43,8,3,2,1,1,2,3,8,2,1,2,2,2,4
683,Stephane,Richer,FLA,D,25,9,3,3,3,3,3,3,3,3,2,3,3,2,2
684,Denis,Lemieux,CHA,G,01,6,6,6,6,6,6,0,0,0,0,6,6,6,6
685,Yvon,LeBrun,CHA,G,30,6,6,6,6,6,6,0,0,0,0,6,6,6,6
686,Reggie,Dunlap,CHA,F,07,10,6,6,6,6,6,6,15,6,6,6,2,6,6
687,Ned,Braden,CHA,F,10,10,6,6,6,6,6,6,0,6,6,6,2,6,0
688,Dave,Carlson,CHA,F,03,10,6,6,6,6,6,6,14,6,6,6,2,6,6
689,Jack,Hanson,CHA,F,16,10,6,6,6,6,6,6,14,6,6,6,2,6,6
690,Steve,Hanson,CHA,F,17,10,6,6,6,6,6,6,15,6,6,6,2,6,6
691,Jeff,Hanson,CHA,F,18,10,6,6,6,6,6,6,14,6,6,6,2,6,6
692,Johnny,Upton,CHA,F,12,10,6,6,6,6,6,6,14,6,6,6,2,6,6
693,Jean-Guy,Drouin,CHA,F,14,10,6,6,6,6,6,6,14,6,6,6,2,6,6
694,Billy,Charlebois,CHA,D,05,10,6,6,6,6,6,6,14,6,6,6,2,6,6
695,Morris,Wanchuk,CHA,D,02,10,6,6,6,6,6,6,14,6,6,6,2,6,6
696,Jim,Ahern,CHA,D,06,10,6,6,6,6,6,6,14,6,6,6,2,6,6
697,Andre,Bergeron,CHA,D,08,10,6,6,6,6,6,6,14,6,6,6,2,6,6
698,Tommy,Hanrahan,SYR,G,01,6,6,6,6,6,6,0,1,0,0,6,6,6,6
699,Tim,McCracken,SYR,F,09,10,6,6,6,6,6,6,14,6,6,6,2,6,6
700,Andre,Lussier,SYR,F,16,10,6,6,6,6,6,6,14,6,6,6,2,6,6
701,Gilmore,Tuttle,SYR,F,15,10,6,6,6,6,6,6,15,6,6,6,2,6,6
702,Ned,Brophy,SYR,F,08,10,6,6,6,6,6,6,14,6,6,6,2,6,6
703,Walt,Comiskey,SYR,F,25,10,6,6,6,6,6,6,14,6,6,6,2,6,6
704,Barclay,Donaldson,SYR,F,22,10,6,6,6,6,6,6,15,6,6,6,2,6,6
705,Ogie,Oglethorpe,SYR,D,02,10,6,6,6,6,6,6,15,6,6,6,2,6,6
706,Clarence,Swamptown,SYR,D,07,10,6,6,6,6,6,6,14,6,6,6,2,6,6
707,Ross,Madison,SYR,D,03,10,6,6,6,6,6,6,14,6,6,6,2,6,6
708,Bruce,Boudreau,SYR,D,77,10,6,6,6,6,6,6,14,6,6,6,2,6,6
