Goalie,First,Last,Team,Pos,JNo,Wgt,Agl,Spd,OfA,DfA,PkC,Lv0,GlH,Lv0,Lv0,StR,StL,GvR,GvL
584,Robert,Dirk,VAN,D,22,11,2,2,1,3,2,3,6,3,2,3,3,2,4
585,Don,Beaupre,WSH,G,33,4,3,4,3,3,3,0,0,0,0,3,3,3,3
586,Rick,Tabaracci,WSH,G,31,6,2,3,1,1,2,0,0,0,0,3,3,2,2
587,Mike,Ridley,WSH,F,17,9,4,4,4,3,3,2,0,4,4,4,0,4,2
588,Dimitri,Khristich,WSH,F,08,7,3,3,4,3,4,3,1,4,6,4,1,4,2
589,Dale,Hunter,WSH,F,32,8,2,2,4,4,3,4,6,2,4,4,0,4,4
590,Michal,Pivonka,WSH,F,20,8,3,3,4,3,3,3,4,4,3,4,0,4,3
591,Steve,Konowlchuk,WSH,F,22,6,2,2,2,2,2,3,2,2,2,2,2,2,2
592,Reggie,Savage,WSH,F,15,7,2,2,2,1,2,2,6,2,2,1,3,2,2
593,Bob,Carpenter,WSH,F,11,7,4,4,3,3,3,2,4,3,2,3,4,4,3
594,Todd,Krygier,WSH,F,21,6,2,3,2,3,2,2,4,2,2,3,5,1,2
595,Alan,May,WSH,F,16,9,2,2,2,3,3,3,7,2,2,3,4,2,5
596,Peter,Bondra,WSH,F,12,6,4,6,4,3,3,2,0,4,4,4,2,3,2
597,Pat,Elynuik,WSH,F,19,6,3,3,3,3,3,2,3,3,5,3,1,2,2
598,Kelly,Miller,WSH,F,10,8,4,4,3,3,3,2,0,4,3,3,2,4,1
599,Keith,Jones,WSH,F,26,7,2,2,2,2,2,3,3,2,3,2,2,3,4
600,Paul,MacDermid,WSH,F,23,9,2,2,2,3,2,4,7,2,4,3,3,2,3
601,Kevin,Hatcher,WSH,D,04,12,3,3,4,4,5,4,3,4,2,4,4,4,3
602,Al,Iafrate,WSH,D,34,11,4,4,4,4,6,4,6,4,2,4,4,4,4
603,Sylvain,Cote,WSH,D,03,6,3,3,3,4,3,3,1,3,2,4,4,3,2
604,Calle,Johansson,WSH,D,06,9,4,3,3,4,4,3,4,4,1,4,1,4,2
605,Paul,Cavallini,WSH,D,14,10,3,3,2,3,3,3,4,3,1,3,5,3,2
606,Shawn,Anderson,WSH,D,36,9,2,2,1,2,2,3,6,2,1,2,3,3,1
607,Jason,Woolley,WSH,D,25,6,2,2,1,1,1,2,2,2,0,1,2,1,2
608,Rod,Langway,WSH,D,05,11,3,2,0,2,2,3,2,3,0,2,3,2,3
609,Bob,Essensa,WPG,G,35,3,4,4,5,5,4,0,0,0,0,4,4,4,4
610,Jim,Hrivnak,WPG,G,30,6,2,3,2,2,2,0,0,0,0,2,2,2,2
611,Alexei,Zhamnov,WPG,F,10,7,5,3,4,3,3,3,0,5,4,4,1,5,2
612,Thomas,Steen,WPG,F,25,8,4,3,4,3,3,3,4,4,4,4,0,5,3
613,Luciano,Borsato,WPG,F,38,4,3,3,3,3,2,3,1,3,4,3,2,3,2
614,Mike,Eagles,WPG,F,36,7,3,3,2,4,2,5,4,2,2,5,1,2,3
615,Stu,Barnes,WPG,F,14,5,2,3,3,3,2,2,3,2,3,3,4,2,1
616,Darrin,Shannon,WPG,F,34,9,2,2,3,4,3,4,0,3,4,4,0,3,3
617,Keith,Tkachuk,WPG,F,07,9,3,2,3,3,4,3,6,2,3,4,4,2,4
618,Kris,King,WPG,F,17,10,3,3,2,4,2,3,6,2,2,4,3,2,4
619,Russ,Romaniuk,WPG,F,21,6,3,2,1,2,2,3,6,2,3,2,5,2,2
620,Andy,Brickley,WPG,F,23,9,2,2,2,2,1,3,2,2,0,2,0,3,0
621,Teemu,Selanne,WPG,F,13,6,5,6,5,3,4,3,3,4,5,5,4,4,2
622,Evgeny,Davydov,WPG,F,11,6,4,4,3,3,4,1,3,3,4,3,5,3,2
623,John,Druce,WPG,F,15,9,2,2,3,3,2,3,3,2,2,3,1,2,2
624,Bryan,Erickson,WPG,F,18,5,2,3,3,3,2,3,3,2,2,3,1,2,1
625,Tie,Domi,WPG,F,20,9,2,2,2,3,2,3,9,2,3,4,1,2,6
626,Phil,Housley,WPG,D,06,6,6,5,4,3,3,2,4,6,2,4,0,6,2
627,Teppo,Numminen,WPG,D,27,7,4,3,3,5,3,3,1,4,2,4,1,3,2
628,Fredrik,Olausson,WPG,D,04,9,4,3,4,3,4,1,1,4,2,3,1,4,1
629,Sergei,Bautin,WPG,D,03,6,3,3,2,4,3,4,4,3,1,4,2,3,3
630,Igor,Ulanov,WPG,D,05,9,2,2,2,4,2,3,6,2,1,4,0,2,4
631,Mike,Lalor,WPG,D,22,9,3,2,1,3,2,2,4,2,0,4,5,2,3
632,Dean,Kennedy,WPG,D,26,9,2,2,1,3,2,3,3,2,0,4,4,2,3
633,Randy,Carlyle,WPG,D,08,9,2,2,1,2,2,3,6,2,1,2,5,2,2
634,Patrick,Roy,ASE,G,33,6,6,4,4,4,6,0,1,0,0,5,5,6,6
635,Grant,Fuhr,ASE,G,31,7,5,4,5,5,5,0,0,0,0,4,4,5,5
636,Tom,Barrasso,ASE,G,35,10,4,4,5,5,4,0,0,0,0,4,4,4,4
637,Mario,Lemieux,ASE,F,66,10,5,4,6,4,4,3,3,6,6,6,0,6,2
638,Mark,Messier,ASE,F,11,10,5,4,4,4,3,5,4,5,3,4,0,5,3
639,Kirk,Muller,ASE,F,10,9,4,4,4,4,4,4,4,4,4,4,1,4,3
640,Adam,Oates,ASE,F,12,7,5,4,6,5,3,3,1,5,4,5,0,6,1
641,Joe,Sakic,ASE,F,19,6,4,4,5,4,4,2,0,4,5,5,2,5,2
642,Pierre,Turgeon,ASE,F,78,9,4,4,5,3,4,3,4,4,5,5,1,4,1
643,Pat,LaFontaine,ASE,F,16,5,5,4,6,4,3,3,3,5,4,6,0,5,2
644,Kevin,Stevens,ASE,F,25,11,3,4,5,3,3,3,6,4,4,5,3,4,4
645,Jaromir,Jagr,ASE,F,68,10,5,4,4,3,3,4,4,5,3,4,1,4,2
646,Peter,Bondra,ASE,F,13,6,4,6,4,3,3,2,0,4,4,4,2,3,2
647,Mike,Gartner,ASE,F,22,7,5,5,4,4,5,2,3,5,3,5,5,5,2
648,Rick,Tocchet,ASE,F,23,9,2,2,5,4,4,3,7,3,5,4,1,3,4
649,Alexnder,Mogilny,ASE,F,89,7,6,6,6,3,4,2,4,5,5,4,4,5,2
650,Mark,Recchi,ASE,F,08,6,5,4,5,3,4,3,4,4,5,4,1,4,3
651,Larry,Murphy,ASE,D,55,10,4,3,4,5,4,3,2,4,2,5,1,4,3
652,Ray,Bourque,ASE,D,77,10,5,4,4,6,5,6,0,5,5,6,2,5,2
653,Brian,Leetch,ASE,D,02,6,6,3,4,4,4,2,6,5,1,5,2,5,2
654,Steve,Duchesne,ASE,D,28,8,4,4,4,4,4,2,4,4,2,4,1,4,2
655,Al,Iafrate,ASE,D,34,11,4,4,4,4,6,4,6,4,2,4,4,4,4
656,Scott,Stevens,ASE,D,04,11,4,4,3,4,4,5,6,4,2,5,0,4,3
657,Zarley,Zalapski,ASE,D,03,10,5,4,4,5,4,4,4,4,2,5,1,3,3
658,Glen,Wesley,ASE,D,26,8,5,4,3,4,4,3,6,4,1,4,4,4,2
659,Ed,Belfour,ASW,G,30,6,6,4,6,6,5,0,0,0,0,6,6,5,5
660,Tim,Cheveldae,ASW,G,32,6,4,4,4,4,4,0,0,0,0,4,3,4,4
661,Felix,Potvin,ASW,G,29,6,4,4,6,6,4,0,0,0,0,4,4,4,4
662,Steve,Yzerman,ASW,F,19,6,6,5,6,4,4,1,1,5,5,6,1,5,2
663,Mike,Modano,ASW,F,09,7,5,5,4,4,5,2,4,5,2,5,2,4,3
664,Jeremy,Roenick,ASW,F,27,4,5,5,4,4,5,2,3,5,5,5,2,5,3
665,Brian,Bradley,ASW,F,23,4,4,3,4,3,4,3,3,3,5,4,2,3,3
666,Doug,Gilmour,ASW,F,93,4,5,4,5,5,4,4,4,4,4,6,0,4,3
667,Wayne,Gretzky,ASW,F,99,4,6,4,5,4,2,2,2,6,2,6,0,6,0
668,Gary,Roberts,ASW,F,11,7,4,4,5,4,4,4,8,4,5,5,1,3,4
669,Luc,Robitaille,ASW,F,20,7,4,4,5,3,4,2,4,5,6,5,2,4,3
670,Theoren,Fleury,ASW,F,14,3,5,5,4,5,4,4,7,4,3,6,1,3,3
671,Brett,Hull,ASW,F,16,9,4,4,5,3,6,3,3,5,3,4,4,3,2
672,Pavel,Bure,ASW,F,10,5,5,6,5,4,4,2,0,5,4,4,4,4,2
673,Teemu,Selanne,ASW,F,13,6,5,6,5,3,4,3,3,4,5,5,4,4,2
674,Pat,Falloon,ASW,F,18,7,4,4,3,2,3,1,3,4,2,4,5,3,1
675,Jari,Kurri,ASW,F,17,8,4,3,4,4,4,2,1,4,3,4,1,3,2
676,Gary,Suter,ASW,D,22,7,5,4,4,5,4,4,6,4,2,5,2,4,3
677,Jeff,Brown,ASW,D,21,9,3,3,4,4,5,2,3,4,3,5,1,4,2
678,Paul,Coffey,ASW,D,77,9,6,5,4,3,4,2,4,6,1,5,1,5,3
679,Chris,Chelios,ASW,D,07,7,4,4,4,6,5,4,7,5,1,6,2,4,5
680,Phil,Housley,ASW,D,06,6,6,5,4,3,3,2,4,6,2,4,0,6,2
681,Dave,Manson,ASW,D,24,9,4,4,3,5,5,4,10,4,1,5,4,3,4
682,Steve,Smith,ASW,D,05,11,4,4,3,4,4,4,6,4,1,5,2,4,4
683,Steve,Chiasson,ASW,D,03,9,4,3,4,4,4,3,6,4,1,4,2,3,4
